iso_timestamp,surveyor_id,survey_type,request_seq,batch_size,http_status,outcome,ack_count,latency_ms,response_body
2026-08-27T14:54:28.771Z,LOADTEST-MAIN-ROAD-06,main-road,10,50,200,app_error,,44990,"{""status"":""error"",""message"":""Global rate limit exceeded (Too Many Requests). Please try again later.""}"
2026-08-27T14:54:30.397Z,LOADTEST-MAIN-ROAD-10,main-road,11,50,200,app_error,,44736,"{""status"":""error"",""message"":""Global rate limit exceeded (Too Many Requests). Please try again later.""}"
2026-08-27T14:54:33.436Z,LOADTEST-MAIN-ROAD-15,main-road,10,50,200,app_error,,42673,"{""status"":""error"",""message"":""Global rate limit exceeded (Too Many Requests). Please try again later.""}"
2026-08-27T14:54:37.192Z,LOADTEST-MAIN-ROAD-25,main-road,10,50,200,app_error,,39816,"{""status"":""error"",""message"":""Global rate limit exceeded (Too Many Requests). Please try again later.""}"
2026-08-27T14:54:37.790Z,LOADTEST-MAIN-ROAD-13,main-road,11,50,200,app_error,,40186,"{""status"":""error"",""message"":""Global rate limit exceeded (Too Many Requests). Please try again later.""}"
2026-08-27T14:54:38.747Z,LOADTEST-MAIN-ROAD-26,main-road,10,50,200,app_error,,40449,"{""status"":""error"",""message"":""Global rate limit exceeded (Too Many Requests). Please try again later.""}"
2026-08-27T14:54:39.878Z,LOADTEST-MAIN-ROAD-09,main-road,10,50,200,app_error,,40636,"{""status"":""error"",""message"":""Global rate limit exceeded (Too Many Requests). Please try again later.""}"
2026-08-27T14:54:40.799Z,LOADTEST-MAIN-ROAD-01,main-road,10,50,200,app_error,,40443,"{""status"":""error"",""message"":""Global rate limit exceeded (Too Many Requests). Please try again later.""}"
2026-08-27T14:54:42.723Z,LOADTEST-MAIN-ROAD-17,main-road,11,50,200,app_error,,40000,"{""status"":""error"",""message"":""Global rate limit exceeded (Too Many Requests). Please try again later.""}"
2026-08-27T14:54:44.288Z,LOADTEST-MAIN-ROAD-20,main-road,11,50,200,app_error,,39325,"{""status"":""error"",""message"":""Global rate limit exceeded (Too Many Requests). Please try again later.""}"
2026-08-27T14:54:45.450Z,LOADTEST-MAIN-ROAD-07,main-road,10,50,200,app_error,,39083,"{""status"":""error"",""message"":""Global rate limit exceeded (Too Many Requests). Please try again later.""}"
2026-08-27T14:54:47.216Z,LOADTEST-MAIN-ROAD-18,main-road,10,50,200,app_error,,38634,"{""status"":""error"",""message"":""Global rate limit exceeded (Too Many Requests). Please try again later.""}"
2026-08-27T14:54:48.579Z,LOADTEST-MAIN-ROAD-27,main-road,11,50,200,app_error,,42905,"{""status"":""error"",""message"":""Global rate limit exceeded (Too Many Requests). Please try again later.""}"
2026-08-27T14:54:49.052Z,LOADTEST-MAIN-ROAD-05,main-road,11,50,200,app_error,,43603,"{""status"":""error"",""message"":""Global rate limit exceeded (Too Many Requests). Please try again later.""}"
2026-08-27T14:54:50.207Z,LOADTEST-MAIN-ROAD-11,main-road,11,50,200,app_error,,43681,"{""status"":""error"",""message"":""Global rate limit exceeded (Too Many Requests). Please try again later.""}"
2026-08-27T14:54:51.143Z,LOADTEST-MAIN-ROAD-32,main-road,11,50,200,app_error,,44295,"{""status"":""error"",""message"":""Global rate limit exceeded (Too Many Requests). Please try again later.""}"
2026-08-27T14:54:52.049Z,LOADTEST-MAIN-ROAD-31,main-road,11,50,200,success,50,51124,"{""status"":""success"",""count"":50}"
2026-08-27T14:54:53.671Z,LOADTEST-MAIN-ROAD-12,main-road,11,50,200,success,50,53590,"{""status"":""success"",""count"":50}"
2026-08-27T14:54:54.736Z,LOADTEST-MAIN-ROAD-33,main-road,11,50,200,success,50,56007,"{""status"":""success"",""count"":50}"
2026-08-27T14:54:55.672Z,LOADTEST-MAIN-ROAD-16,main-road,11,50,200,success,50,58776,"{""status"":""success"",""count"":50}"
2026-08-27T14:54:56.616Z,LOADTEST-MAIN-ROAD-22,main-road,11,50,200,success,50,61384,"{""status"":""success"",""count"":50}"
2026-08-27T14:54:57.597Z,LOADTEST-MAIN-ROAD-30,main-road,11,50,200,success,50,63489,"{""status"":""success"",""count"":50}"
2026-08-27T14:54:58.612Z,LOADTEST-MAIN-ROAD-02,main-road,11,50,200,success,50,66311,"{""status"":""success"",""count"":50}"
2026-08-27T14:54:59.755Z,LOADTEST-MAIN-ROAD-21,main-road,11,50,200,success,50,68527,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:01.374Z,LOADTEST-MAIN-ROAD-24,main-road,11,50,200,success,50,69999,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:02.196Z,LOADTEST-MAIN-ROAD-19,main-road,11,50,200,success,50,73464,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:03.324Z,LOADTEST-MAIN-ROAD-28,main-road,11,50,200,success,50,75664,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:04.507Z,LOADTEST-MAIN-ROAD-03,main-road,11,50,200,success,50,79609,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:05.591Z,LOADTEST-MAIN-ROAD-34,main-road,11,50,200,success,50,81899,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:07.004Z,LOADTEST-MAIN-ROAD-08,main-road,11,50,200,success,50,84822,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:08.511Z,LOADTEST-MAIN-ROAD-14,main-road,11,50,200,success,50,87558,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:09.705Z,LOADTEST-MAIN-ROAD-29,main-road,11,50,200,success,50,90446,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:11.512Z,LOADTEST-MAIN-ROAD-23,main-road,11,50,200,success,50,92200,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:12.827Z,LOADTEST-MAIN-ROAD-04,main-road,11,50,200,success,50,95389,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:13.763Z,LOADTEST-MAIN-ROAD-06,main-road,11,50,200,success,50,96642,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:15.675Z,LOADTEST-MAIN-ROAD-10,main-road,12,50,200,success,50,98786,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:16.111Z,LOADTEST-MAIN-ROAD-15,main-road,11,50,200,success,50,100979,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:17.024Z,LOADTEST-MAIN-ROAD-25,main-road,11,50,200,success,50,103056,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:17.993Z,LOADTEST-MAIN-ROAD-13,main-road,12,50,200,success,50,104398,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:19.198Z,LOADTEST-MAIN-ROAD-26,main-road,11,50,200,success,50,105673,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:20.516Z,LOADTEST-MAIN-ROAD-09,main-road,11,50,200,success,50,108519,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:21.245Z,LOADTEST-MAIN-ROAD-01,main-road,11,50,200,success,50,110602,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:22.728Z,LOADTEST-MAIN-ROAD-17,main-road,12,50,200,success,50,113434,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:23.617Z,LOADTEST-MAIN-ROAD-20,main-road,12,50,200,success,50,114688,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:24.534Z,LOADTEST-MAIN-ROAD-07,main-road,11,50,200,success,50,116698,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:25.856Z,LOADTEST-MAIN-ROAD-18,main-road,11,50,200,success,50,118563,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:31.485Z,LOADTEST-MAIN-ROAD-27,main-road,12,50,200,success,50,115990,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:32.656Z,LOADTEST-MAIN-ROAD-05,main-road,12,50,200,success,50,117578,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:33.898Z,LOADTEST-MAIN-ROAD-11,main-road,12,50,200,success,50,120307,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:35.440Z,LOADTEST-MAIN-ROAD-32,main-road,12,50,200,success,50,122680,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:43.174Z,LOADTEST-MAIN-ROAD-31,main-road,12,50,200,success,50,118057,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:47.268Z,LOADTEST-MAIN-ROAD-12,main-road,12,50,200,success,50,116660,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:50.746Z,LOADTEST-MAIN-ROAD-33,main-road,12,50,200,success,50,116437,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:54.461Z,LOADTEST-MAIN-ROAD-16,main-road,12,50,200,success,50,117813,"{""status"":""success"",""count"":50}"
2026-08-27T14:55:58.002Z,LOADTEST-MAIN-ROAD-22,main-road,12,50,200,success,50,116347,"{""status"":""success"",""count"":50}"
2026-08-27T14:56:01.087Z,LOADTEST-MAIN-ROAD-30,main-road,12,50,200,success,50,120244,"{""status"":""success"",""count"":50}"
2026-08-27T14:56:04.924Z,LOADTEST-MAIN-ROAD-02,main-road,12,50,200,success,50,119035,"{""status"":""success"",""count"":50}"
2026-08-27T14:56:08.295Z,LOADTEST-MAIN-ROAD-21,main-road,12,50,200,success,50,118893,"{""status"":""success"",""count"":50}"
2026-08-27T14:56:11.391Z,LOADTEST-MAIN-ROAD-24,main-road,12,50,200,success,50,119279,"{""status"":""success"",""count"":50}"
2026-08-27T14:56:15.661Z,LOADTEST-MAIN-ROAD-19,main-road,12,50,200,success,50,118294,"{""status"":""success"",""count"":50}"
2026-08-27T14:56:18.995Z,LOADTEST-MAIN-ROAD-28,main-road,12,50,200,success,50,119354,"{""status"":""success"",""count"":50}"
2026-08-27T14:56:24.117Z,LOADTEST-MAIN-ROAD-03,main-road,12,50,200,success,50,122592,"{""status"":""success"",""count"":50}"
2026-08-27T14:56:27.491Z,LOADTEST-MAIN-ROAD-34,main-road,12,50,200,success,50,122788,"{""status"":""success"",""count"":50}"
2026-08-27T14:56:31.827Z,LOADTEST-MAIN-ROAD-08,main-road,12,50,200,success,50,122010,"{""status"":""success"",""count"":50}"
2026-08-27T14:56:36.071Z,LOADTEST-MAIN-ROAD-14,main-road,12,50,200,success,50,120680,"{""status"":""success"",""count"":50}"
2026-08-27T14:56:40.153Z,LOADTEST-MAIN-ROAD-29,main-road,12,50,200,success,50,121246,"{""status"":""success"",""count"":50}"
2026-08-27T14:56:43.714Z,LOADTEST-MAIN-ROAD-23,main-road,12,50,200,success,50,119991,"{""status"":""success"",""count"":50}"
